,CO,NO2,O3,PM10,PM25,SO2
530,0.655935775,55.968265833333,33.525975,46.37,32.125,14.4321285
529,0.48417127,29.3725795,46.92905,39.851666666667,25.78,11.482412166666998
528,0.531718605,31.1324475,41.96815,40.936666666667,29.548333333333,13.042930166666999
567,0.810207365,31.377936333333,14.53025,59.63,54.988333333332996,21.684365166667
566,0.770445445,33.462997333333,36.292375,55.681666666667006,52.398333333333,35.290963666667
565,0.63343379,24.472367333333,57.26315,42.5,38.495,29.602351833333
564,0.46126157,8.981065499999998,78.76925,17.26,16.658333333333,29.588593
563,0.50513947,9.5995698333333,80.6645,22.866666666666998,21.826666666667,19.0950415
562,0.423111095,8.837598,84.8939,20.24,19.001666666667,12.7863945
561,0.43637154,10.884400999999999,86.573025,20.965,19.521666666667,12.053181833333001
560,0.41951932,10.065042166667,88.27209999999998,19.086666666667,18.531666666667,11.194364333333
559,0.4240236,11.1809005,89.126625,20.966666666667,18.888333333333,10.917412333333
558,0.454291585,8.4390771666667,90.483225,20.618333333333002,19.42,11.419387833333001
557,0.62469704,47.4494845,52.531675,31.011666666666997,25.075,12.4322155
556,0.9511020200000002,102.3114565,6.400625,61.718333333333,43.383333333333,15.4227645
555,0.9767492350000002,75.41927066666702,11.281725,79.07166666666701,64.82,14.338035833333
554,1.304785075,82.59583383333299,5.76555,98.93833333333299,88.375,20.456278333333
553,1.593719105,70.51268216666702,5.7855,114.36333333333,103.71666666667,24.867537833333
552,1.56877083,,4.851175,112.73833333333,101.31333333333001,23.365605833333
591,0.441671835,19.900536333333,29.2201,19.52,17.815,9.9316585
590,0.41493738,18.513683833333,45.22665,20.266666666667,12.946666666667,10.8477305
589,0.43244971,16.3648595,51.620625,16.403333333333,11.265,10.831308666666999
588,0.39039682,12.1564795,61.313,11.996666666666998,9.6266666666667,9.274785166666701
587,0.39043565,10.310531,67.460925,9.6833333333333,8.255,9.434565166666701
586,0.409520595,13.377547333333002,70.380275,11.225,9.606666666666701,9.2454921666667
584,0.386572065,13.795197166666998,73.7352,11.946666666667,8.675,8.676941666666702
583,0.430449965,17.872862333333,69.316275,11.326666666666998,8.66,9.570822
580,0.436818085,25.463887166667,52.185875,14.383333333333,12.34,9.0155865
579,0.51830284,31.837032333333003,43.53755,22.91,20.715,10.004891
578,0.688708295,30.274830666667,37.343075,40.976666666667,36.831666666667,11.718087666667
577,0.78106545,33.682980833333,26.0414,69.318333333333,62.263333333332994,13.6145875
576,0.776425265,28.88479,27.447875,64.158333333333,59.443333333332994,11.628877166667
612,0.858939015,43.269798,19.91675,76.41216666666702,64.720338983051,18.984083166667
611,0.56742279,30.201502833333002,57.44935,46.434,34.80406779661,20.352421333333
610,0.438332455,13.039601666666998,83.0053,37.9755,21.633898305085,20.8632735
609,0.508265285,17.490282333333003,77.3927,43.315,24.93,17.917107833333002
608,0.467843255,18.921769166666998,86.42007499999998,53.16,25.94,16.631322666667
607,0.458135755,23.037692333333002,89.0036,41.178333333333,23.14,18.585077
606,0.43116832,18.6029525,89.59545,35.0,19.491666666666998,12.392714333333002
605,0.425557385,21.711415,82.902225,30.672833333333003,18.118644067797,11.495727166666999
604,0.427770695,25.524462333333002,75.64374999999998,31.683333333333,20.275,11.709211
603,0.43509015,26.4075845,70.98875,52.335,25.395,11.885412833333001
601,0.508148795,31.585167166667,46.018,49.164333333333,38.735593220339,12.9941085
600,0.471842745,21.3001415,32.581675,30.555,25.713333333333,12.055844833333001
599,0.4380024,13.935476500000002,30.3772,20.228333333333,18.417666666667,10.524619833333
635,0.93428863,39.845707,19.793725,82.37649999999998,68.232203389831,20.791816333333003
634,0.799140815,41.2708175,25.7754,79.97316666666701,64.25593220339,32.121993666667
633,0.71633584,29.465036333333,49.499275,83.84333333333299,63.16333333333299,46.2176965
632,0.63688966,19.537085333333,73.79505,72.20999999999998,57.746666666667004,49.701788166667
631,0.65692594,20.984513,84.98035,73.30516666666702,58.8,44.3962045
629,0.49578144,20.997265666666998,95.34437500000001,33.937666666667,23.413793103448,58.754656666667
628,0.45194237,22.157758333333,91.407575,25.568333333333,17.24406779661,26.219898
624,0.69890117,92.72145116666701,15.90015,51.875,30.951666666667,13.575973999999999
623,1.395919085,99.110537166667,5.1471,105.48833333333,73.30896551724098,27.282878833333
622,1.47755916,,4.46215,123.675,92.208474576271,35.055732
621,1.45798884,82.76799483333299,3.926825,115.48666666667,93.246666666667,
654,0.97443885,40.550291833333,4.259325,73.73999999999998,64.732666666667,12.911111666666999
653,0.76036906,27.016524333333003,29.569225,72.105,63.1275,14.1977845
652,0.53127206,21.679533333333,64.55155,47.228333333333,34.223833333333,12.607085833333
651,0.473726,27.5553245,66.71945,42.776333333333,27.505517241379,10.968009333333
650,0.510983385,40.381319,59.64385,46.154333333333,30.070350877192997,13.974536333333
649,0.53441729,47.213560166667,59.022075,47.3175,32.190847457627,14.8422305
648,0.53993115,44.605639833332994,65.8483,47.406666666667,32.564,14.2324035
647,0.54692055,47.6981615,65.4759,50.241333333332996,32.995423728814,12.8236765
646,0.548687315,54.0298605,61.16005,53.214,34.179830508475,11.907160666666998
645,0.5999235,74.450068,35.0721,58.765,33.018333333333004,11.358138833333001
644,0.8995940249999999,115.81015416667,2.9127,82.955,46.495,17.838549333333003
643,0.933803255,65.724055833333,24.954125,72.075,59.83,18.309900333333
678,0.96038239,26.076015166667,9.359875,75.67866666666701,71.198305084746,9.692432333333299
677,0.88575113,28.1291945,14.9758,74.97499999999998,65.417833333333,11.084293666667
676,0.808576505,30.851888833333,23.92005,75.73316666666702,61.268474576271,13.327871166666998
675,0.549774555,19.741128,48.175925,41.478833333333,34.475862068965995,11.625770333333001
674,0.45256365,18.035458833333003,59.5973,30.268333333333,22.806833333333,10.2352405
671,0.41140385,16.859025333333,69.987925,17.251833333333,13.330847457627002,9.167821333333299
670,0.4325662,20.5732395,69.050275,20.156666666667,15.185333333333,9.439891166666701
669,0.45679612,33.800943,58.11435,24.735333333333003,15.165,9.051537
665,0.9199215300000002,66.396759,5.270125,71.81166666666698,52.249333333333,10.089219333333
664,1.14560149,64.3977785,4.339125,99.70333333333299,82.46916666666698,12.549831333333001
663,1.155639045,59.943909666667004,3.2319,96.299333333333,79.781403508772,11.837478833333002
697,0.82595293,25.467075333333,22.959125,73.29333333333298,68.086666666667,12.389163666666999
696,0.688552975,15.545500666667,37.57915,55.438333333333,50.22,12.8449805
695,0.6488493,16.119370666667,43.225,58.831666666667005,51.498333333332994,12.327470833333
694,0.48572447,12.427473666666998,56.880775,35.526666666667,30.955,10.961795666667
693,0.44351626,12.516742333333001,64.195775,25.873333333333,23.105,9.808716666666701
692,0.443652165,16.109806166667,65.073575,33.616666666667,25.19,9.7283828333333
691,,,,28.352368421053,21.441714285714,
690,0.47259993,21.465926166667,66.0877,29.2965,21.536724137931,10.056375666667
689,0.425518555,23.582868833333002,67.4842,27.04,20.351,9.832239833333299
688,0.44607904,30.147304,62.18415,26.417,20.185593220339,9.9933513333333
687,0.963508205,,3.86365,68.425,51.297166666667,17.644594166667005
686,1.041556505,64.3786495,3.2452,82.82683333333301,65.81406779661,
685,,62.921657333332995,3.434725,90.388333333333,75.69933333333299,11.987938333333002
720,0.46029082,16.2692145,21.496125,26.12,23.32,9.554400166666701
719,0.469784755,16.234144666667,32.1328,30.691666666667,28.165,10.639128833333
718,0.43885666,10.673982,51.79685,25.14,21.293333333333003,10.467365333333
717,0.44704979,9.5772526666667,62.200775,19.531666666667,17.776666666666998,10.020869
716,0.404666845,6.8226766666667,70.31045,16.601666666667,15.423333333333002,9.448324
715,0.387038025,7.4762508333332995,72.85075,18.31,15.836666666666998,8.918387
714,0.38973671,9.242495166666702,74.935525,18.338333333333,15.466666666666999,9.8868313333333
713,0.40433679,15.095969166666999,72.534875,18.133333333333002,15.48,9.6982021666667
712,0.413364765,14.751647166666999,74.05107499999998,17.536666666667,15.141666666667,10.055488
711,0.405754085,16.186322166666997,71.58725,20.066666666667,15.276666666667,10.494883
709,0.484346005,39.182568333333,43.21835,32.356666666667,23.47,11.458445166667
708,0.85460947,62.386045333332994,9.2169,67.426666666667,57.99,11.002628333333002
707,0.97249735,65.5072605,3.79715,71.041666666667,59.231666666667,12.252463
706,1.18175222,58.088396666667,4.093075,94.933333333333,79.50666666666702,12.138841666666998
743,0.900409455,26.825234333333,18.91925,106.7,88.54666666666698,17.447976
742,0.81123636,26.308751333333,24.262525,105.37833333333,80.51833333333299,18.6423315
741,0.59844796,19.116247333333,32.900875,88.93,60.32,14.025577166666999
740,0.57926594,18.8516295,45.615675,65.773333333333,48.355,12.4295525
739,0.4985772,19.017414166667,56.262325,48.911666666667,28.968333333333,11.726964333333001
737,0.450330925,22.087618666666998,54.0512,28.148333333333,17.611666666667,10.171772333333
736,0.46599883,24.583953166666998,54.340475,27.651666666666998,16.026666666666998,9.592126
735,0.420587145,20.6880135,57.0437,27.851666666667,16.36,10.796245833333002
734,0.41594696,21.010018333333,53.934825,32.09,19.545,10.530389666667
733,0.442409605,27.042029666667,46.1909,30.26,19.868333333333002,11.852125333333001
732,0.473240625,31.0750605,38.32395,27.878333333333,20.755,14.721064000000002
731,0.66418715,53.133985666667,12.8611,43.851666666667,33.518333333333004,12.563146333333002
730,0.701638685,50.197684166667,9.120475,50.681666666667006,39.995,12.252019166666999
729,0.98049633,40.492904833333,14.999075,58.14,47.666666666667005,13.02207
766,1.29241772,33.7148625,4.019925,102.61666666667,89.78499999999998,17.732029333333003
765,1.199749925,41.602386833333,10.889375,113.76666666667,97.583333333333,19.138537166667
764,1.13003066,43.579050166667,22.480325,130.23,107.73333333333,22.283540166667
763,1.127176655,54.575037,32.4387,141.31166666667,111.58166666667,23.7686065
762,0.9561499200000002,57.001231833332994,50.673,116.01833333333,85.80847457627098,24.7485905
761,0.7481958549999999,42.772444,66.61305,92.913333333333,64.535,21.996823833333
760,0.74270141,49.3623845,67.334575,91.545,57.613333333332996,18.913513666666997
759,0.63444337,39.035912666667,77.921375,74.05166666666702,44.313333333333,16.789771166667
758,0.4830452,24.204561333333,88.102525,52.183333333332996,31.123333333333,14.342030333333001
757,0.621648885,47.800182833333,67.3645,77.413333333333,49.375,13.542242666666999
756,1.489460555,124.20140883333,14.46375,149.87666666667,81.27666666666701,16.232760333333
755,1.558073165,111.082103,4.379025,188.99833333333,131.635,15.815557
754,1.58026451,,4.438875,153.77333333333002,101.49333333333,17.113325666667
753,1.586885025,97.22633066666701,4.0166,133.28333333333,92.035,
752,,84.41627699999998,3.71735,136.80666666667,101.78833333333,22.291529166666997
751,1.647576315,73.209871166667,3.760575,144.29833333333,108.56333333333001,19.9019305
790,1.12921523,34.620301833333,4.0964,99.683333333333,90.34500000000001,12.239148
789,1.291505215,37.990194,10.437175,101.48,93.903333333333,14.682006666666998
788,1.198235555,58.5060465,11.687375,112.845,95.325,18.74752
787,1.322996345,90.6810245,24.17275,128.56666666667,111.24333333333,24.5435395
786,0.8181481,43.0115565,73.14002499999998,95.468166666667,81.39322033898301,15.331778666666999
785,0.706104135,34.291920666667,81.6221,86.45666666666702,66.331666666667,14.280781333333001
784,0.619086105,30.609588166667,86.546425,86.02833333333298,50.875,12.870722833333001
782,0.634074485,32.614945,80.641225,72.02500000000002,49.53,15.477356
781,0.6616632,44.835187833332995,60.884075,74.75666666666702,52.69,15.789814666666999
780,0.86730688,89.55560166666702,21.8386,95.6,59.653333333332995,15.964685
779,1.50819603,144.90536316666999,2.8994,141.55833333333,82.45666666666702,20.244126
778,1.648896535,118.85166516667,3.002475,152.33,88.885,19.775438
777,1.5966896,100.72693766667,3.35825,135.78666666667,96.47000000000001,21.740288166667
776,1.446009785,82.19731299999998,3.10555,133.02833333333,106.68166666667,27.505239333333
775,1.559160405,92.71188666666703,2.82625,138.26166666667,109.485,40.863735
813,0.900681265,31.2663505,14.17115,76.712,71.72881355932202,11.768240833333001
812,0.8264577199999998,31.110130333333,22.766275,74.305,65.479661016949,13.248425
811,0.762834765,25.186516666667,31.787,76.05333333333299,67.446666666667,13.1352475
810,0.78028885,26.8284225,37.123625,87.705,75.25666666666702,12.809917666667
809,0.7420413,31.907172,49.060375,88.39833333333301,74.245,12.883594
807,0.62586194,25.820961833333,71.35782500000002,82.94499999999998,67.54,13.970985666667
806,0.57149994,23.095079333333,81.8349,63.556666666667006,55.778333333332995,13.5054045
805,0.55996743,28.620172166667,78.074325,58.598333333332995,48.273333333333,12.208967333333002
804,0.69831872,62.226637,44.963975,69.543333333333,51.74,12.5227575
803,0.90803955,93.234746,12.259275,84.265,58.143333333333,13.567985
802,1.15822124,96.6684015,6.447175,111.01833333333,77.42499999999998,12.152156666666999
801,1.40285024,94.136997166667,4.744775,116.67,96.741666666667,12.015899833333002
800,1.44051534,85.3631625,3.94345,120.82666666667,99.53333333333299,20.621828166666997
799,1.656740195,74.08024066666698,4.026575,135.48166666667,117.57166666667,23.716234166667
836,1.27808945,40.9264955,2.83955,85.245333333333,75.00689655172398,14.000278666666999
835,1.025325565,39.561960166667,15.610875,80.06166666666698,72.95,18.806993666666997
834,0.8281856549999999,25.840090833333,44.518425,81.04683333333298,71.350847457627,22.736694
833,0.66970101,18.762360833333002,67.268075,71.458333333333,60.232203389831,23.136144
832,0.53216515,15.551877,76.74764999999998,50.965,40.609830508475,15.908762
831,0.4438269,16.910036,75.573925,34.192,20.770338983051,10.398571166667
829,0.48906385,21.178991166667,80.10922499999998,40.442333333333,29.08813559322,9.9813678333333
828,0.520108435,33.660663666667,68.66125,45.1955,30.176271186441003,10.393245166667
827,0.53810614,54.524026333333,49.579075,47.868666666667,30.822033898305,10.2112735
826,0.87487873,95.638623666667,11.68405,70.218666666667,39.459322033898,12.724257833333
825,1.03862484,,2.261,84.38466666666702,53.316949152542,18.224684333333002
824,1.16268669,86.3196125,2.54695,85.20333333333299,61.335,
823,,79.0314635,4.013275,109.1075,85.81694915254198,11.877867666667
822,1.291466385,72.658318333333,2.942625,107.05783333333,83.0125,11.635090833333
821,1.464026905,64.66877266666701,3.0324,114.83,94.73237288135599,11.788213333333001
859,1.091608375,36.995486,3.724,74.01533333333299,66.810677966102,13.876005333333001
858,1.06258295,40.786216166666996,7.810425,65.898333333333,59.57,15.774724333333001
857,0.79877193,28.499021833333,34.689725,55.9325,49.235087719298,17.821683666667
856,0.67684573,26.566992833333,46.593225,50.468833333332995,42.121052631579,17.643262666667
855,0.52168105,16.144876,67.573975,41.765,32.296666666667,17.323258833333
854,0.56559778,21.545630333333,74.942175,43.854333333332995,33.891525423729,36.677942833333
853,0.51655549,24.8677,76.6479,38.966666666666995,26.727333333333,108.3108675
852,0.50642086,31.326925666666998,74.19737499999998,34.38,22.951666666667,166.18939716667
851,0.53647528,41.819182166667,64.24565,43.348666666667,28.145423728814002,143.17575116667
850,0.57503347,60.183022166667,44.93405,63.038166666667,40.281355932203,111.66669133333001
849,0.793122165,97.7204965,8.25265,80.67166666666698,49.193333333332994,113.82416516667
848,1.093200405,127.35450566667,2.98585,90.227666666667,58.386440677966,90.444356666667
